128, 256, 26.410549, 26.220132, 25.831445, 25.461750, 25.087648, 24.991697, 24.605653, 24.130964, 23.961408, 23.610571, 23.247419, 23.145301, 22.935592, 22.779146, 22.480772, 22.206528, 22.038255, 21.900220, 21.764476, 21.705078, 21.498961, 21.118011, 21.077284, 20.725511, 20.574054, 20.415458, 20.267039, 20.176706, 20.019157, 19.806433, 19.569931, 19.477874, 19.136582, 18.954996, 18.863548, 18.726410, 18.600069, 18.433310, 18.230522, 18.157348, 18.019505, 17.880348, 17.753748, 17.525827, 17.328621, 17.183906, 16.986851, 16.874703, 16.724954, 16.688915, 16.499657, 16.356067, 16.228533, 16.073520, 15.797370, 15.762466, 15.581780, 15.527785, 15.372214, 15.171366, 14.925899, 14.791618, 14.635305, 14.543401, 14.423435, 14.254490, 14.205638, 13.827011, 13.694171, 13.571235, 13.505333, 13.302666, 13.235104, 13.155462, 13.042714, 12.890560, 12.787638, 12.682035, 12.496922, 12.311907, 12.213857, 11.993345, 11.842877, 11.733138, 11.683512, 11.498572, 11.322583, 11.208803, 11.146592, 11.008326, 10.899419, 10.744453, 10.530750, 10.355111, 10.228098, 10.092699, 9.972775, 9.959337, 9.821831, 9.601889, 9.554914, 9.448832, 9.262291, 9.194398, 8.962629, 8.847425, 8.723067, 8.572583, 8.416876, 8.349584, 8.049969, 7.887210, 7.815774, 7.759540, 7.545678, 7.404930, 7.168572, 7.077247, 6.868292, 6.686892, 6.519719, 6.334002, 6.145311, 5.868511, 5.718874, 5.477169, 5.270860, 5.078877
64, 128, 18.828100, 18.106843, 17.567022, 16.998833, 16.616974, 16.325821, 16.256740, 15.765338, 15.553711, 15.294982, 15.216220, 14.912614, 14.624836, 14.514023, 14.216191, 13.899063, 13.470736, 13.353113, 13.160980, 12.970582, 12.661204, 12.534862, 12.425235, 12.064284, 11.935677, 11.540654, 11.387964, 11.294731, 10.942037, 10.579039, 10.540335, 10.251737, 10.054572, 10.023415, 9.689737, 9.606119, 9.371860, 9.214376, 9.059989, 8.768413, 8.575299, 8.443254, 8.196658, 8.080328, 7.872847, 7.546304, 7.411034, 7.211736, 7.110820, 6.976901, 6.696760, 6.528601, 6.117607, 5.912154, 5.725513, 5.411745, 5.264759, 5.135783, 4.954218, 4.579248, 4.470270, 4.147726, 3.991434, 3.459081
32, 64, 13.311972, 12.943511, 11.353324, 11.212151, 10.599653, 10.459950, 10.059414, 9.862698, 9.414804, 9.189784, 9.041799, 8.334661, 8.227465, 7.962017, 7.642900, 7.338463, 7.188440, 7.077743, 6.360401, 6.179975, 5.896775, 5.611244, 5.489693, 5.157162, 5.003018, 4.675378, 4.244128, 4.119886, 3.481670, 3.431135, 3.172027, 2.721247
8, 16, 5.315773, 5.009045, 4.459248, 3.621586, 3.616775, 2.965614, 2.036369, 1.120147
4, 8, 2.883119, 2.354897, 1.516503, 1.249898
2, 4, 1.773892, 0.718427
