1,2,4,0.000000,0.000000
2,2,4,1.000000,0.000000
3,2,4,2.000000,0.000000
4,2,4,3.000000,100.000000
5,8,8,0.000000,0.000000
6,8,8,1.000000,0.000000
7,8,8,2.000000,21.000000
8,8,8,3.000000,71.000000
9,8,32,0.000000,0.000000
10,8,32,1.000000,0.000000
11,8,32,2.000000,0.000000
12,8,32,3.000000,10.000000
13,16,32,0.000000,0.000000
14,16,32,1.000000,0.000000
15,16,32,2.000000,3.000000
16,16,32,3.000000,10.000000
1,2,4,0.000000,0.000000
2,2,4,1.000000,0.000000
3,2,4,2.000000,0.000000
4,2,4,3.000000,50.000000
5,8,8,0.000000,0.000000
6,8,8,1.000000,0.000000
7,8,8,2.000000,25.000000
8,8,8,3.000000,50.000000
9,8,32,0.000000,0.000000
10,8,32,1.000000,0.000000
11,8,32,2.000000,0.000000
12,8,32,3.000000,12.000000
13,16,32,0.000000,0.000000
14,16,32,1.000000,0.000000
15,16,32,2.000000,0.000000
16,16,32,3.000000,12.000000
1,2,4,0.000000,0.000000
2,2,4,1.000000,0.000000
3,2,4,2.000000,0.000000
4,2,4,3.000000,100.000000
5,8,8,0.000000,0.000000
6,8,8,1.000000,0.000000
7,8,8,2.000000,32.000000
8,8,8,3.000000,57.000000
9,8,32,0.000000,0.000000
10,8,32,1.000000,0.000000
11,8,32,2.000000,0.000000
12,8,32,3.000000,0.000000
13,16,32,0.000000,0.000000
14,16,32,1.000000,0.000000
15,16,32,2.000000,0.000000
16,16,32,3.000000,3.000000
1,2,4,0.000000,0.000000
2,2,4,1.000000,0.000000
3,2,4,2.000000,0.000000
4,2,4,3.000000,100.000000
5,8,8,0.000000,0.000000
6,8,8,1.000000,0.000000
7,8,8,2.000000,25.000000
8,8,8,3.000000,37.000000
9,8,32,0.000000,0.000000
10,8,32,1.000000,0.000000
11,8,32,2.000000,0.000000
12,8,32,3.000000,0.000000
13,16,32,0.000000,0.000000
14,16,32,1.000000,0.000000
15,16,32,2.000000,0.000000
16,16,32,3.000000,6.000000
1,2,4,0.000000,0.000000
2,2,4,1.000000,0.000000
3,2,4,2.000000,0.000000
4,2,4,3.000000,50.000000
5,8,8,0.000000,0.000000
6,8,8,1.000000,0.000000
7,8,8,2.000000,21.000000
8,8,8,3.000000,21.000000
9,8,32,0.000000,0.000000
10,8,32,1.000000,0.000000
